date,product_name,mrp,cost_price,current_price,discount_pct,stock_qty,days_to_expiry,units_sold_today,is_weekend,margin_pct,profit_per_unit,revenue_today,profit_today,units_sold_7d_avg,waste_if_unsold,loss_if_expired
2025-06-02,Onions 1kg,35,24,35.0,0,374,9,39,0,31.4,11.0,1365.0,429.0,34.86,0,0
2025-06-03,Onions 1kg,35,24,35.0,0,335,8,23,0,31.4,11.0,805.0,253.0,32.14,0,0
2025-06-04,Onions 1kg,35,24,35.0,0,312,7,31,0,31.4,11.0,1085.0,341.0,30.57,0,0
2025-06-05,Onions 1kg,35,24,35.0,0,281,6,24,0,31.4,11.0,840.0,264.0,30.71,0,0
2025-06-06,Onions 1kg,35,24,35.0,0,257,5,34,0,31.4,11.0,1190.0,374.0,31.14,0,0
2025-06-07,Onions 1kg,35,24,35.0,0,223,4,34,1,31.4,11.0,1190.0,374.0,31.86,0,0
2025-06-08,Onions 1kg,35,24,35.0,0,189,3,37,1,31.4,11.0,1295.0,407.0,30.71,0,0
2025-06-09,Onions 1kg,35,24,24.5,30,152,2,62,0,31.4,0.5,1519.0,31.0,31.71,0,0
2025-06-10,Onions 1kg,35,24,24.5,30,90,1,69,0,31.4,0.5,1690.5,34.5,35.0,21,504
2025-06-11,Onions 1kg,35,24,35.0,0,409,15,32,0,31.4,11.0,1120.0,352.0,41.57,0,0
2025-06-12,Onions 1kg,35,24,35.0,0,377,14,34,0,31.4,11.0,1190.0,374.0,41.71,0,0
2025-06-13,Onions 1kg,35,24,35.0,0,343,13,22,0,31.4,11.0,770.0,242.0,43.14,0,0
2025-06-14,Onions 1kg,35,24,35.0,0,321,12,44,1,31.4,11.0,1540.0,484.0,41.43,0,0
2025-06-15,Onions 1kg,35,24,35.0,0,277,11,39,1,31.4,11.0,1365.0,429.0,42.86,0,0
2025-06-16,Onions 1kg,35,24,35.0,0,238,10,28,0,31.4,11.0,980.0,308.0,43.14,0,0
2025-06-17,Onions 1kg,35,24,35.0,0,210,9,24,0,31.4,11.0,840.0,264.0,38.29,0,0
2025-06-18,Onions 1kg,35,24,35.0,0,186,8,33,0,31.4,11.0,1155.0,363.0,31.86,0,0
2025-06-19,Onions 1kg,35,24,35.0,0,153,7,28,0,31.4,11.0,980.0,308.0,32.0,0,0
2025-06-20,Onions 1kg,35,24,35.0,0,125,6,35,0,31.4,11.0,1225.0,385.0,31.14,0,0
2025-06-21,Onions 1kg,35,24,35.0,0,90,5,41,1,31.4,11.0,1435.0,451.0,33.0,0,0
2025-06-22,Onions 1kg,35,24,35.0,0,49,4,26,1,31.4,11.0,910.0,286.0,32.57,0,0
2025-06-23,Onions 1kg,35,24,35.0,0,23,3,23,0,31.4,11.0,805.0,253.0,30.71,0,0
2025-06-24,Onions 1kg,35,24,35.0,0,438,15,29,0,31.4,11.0,1015.0,319.0,30.0,0,0
2025-06-25,Onions 1kg,35,24,35.0,0,409,14,25,0,31.4,11.0,875.0,275.0,30.71,0,0
2025-06-26,Onions 1kg,35,24,35.0,0,384,13,32,0,31.4,11.0,1120.0,352.0,29.57,0,0
2025-06-27,Onions 1kg,35,24,35.0,0,352,12,29,0,31.4,11.0,1015.0,319.0,30.14,0,0
2025-06-28,Onions 1kg,35,24,35.0,0,323,11,45,1,31.4,11.0,1575.0,495.0,29.29,0,0
2025-06-29,Onions 1kg,35,24,35.0,0,278,10,26,1,31.4,11.0,910.0,286.0,29.86,0,0
2025-01-01,Paneer 200g,90,65,90.0,0,26,4,6,0,27.8,25.0,540.0,150.0,6.0,0,0
2025-01-02,Paneer 200g,90,65,90.0,0,20,3,3,0,27.8,25.0,270.0,75.0,6.0,0,0
2025-01-03,Paneer 200g,90,65,72.0,20,17,2,11,0,27.8,7.0,792.0,77.0,4.5,0,0
2025-01-04,Paneer 200g,90,65,72.0,20,6,1,6,1,27.8,7.0,432.0,42.0,6.67,0,0
2025-01-05,Paneer 200g,90,65,90.0,0,27,4,8,1,27.8,25.0,720.0,200.0,6.5,0,0
2025-01-06,Paneer 200g,90,65,90.0,0,19,3,4,0,27.8,25.0,360.0,100.0,6.8,0,0
2025-01-07,Paneer 200g,90,65,54.0,40,15,2,10,0,27.8,-11.0,540.0,-110.0,6.33,0,0
2025-01-08,Paneer 200g,90,65,54.0,40,5,1,5,0,27.8,-11.0,270.0,-55.0,6.86,0,0
2025-01-09,Paneer 200g,90,65,90.0,0,28,4,7,0,27.8,25.0,630.0,175.0,6.71,0,0
2025-01-10,Paneer 200g,90,65,90.0,0,21,3,6,0,27.8,25.0,540.0,150.0,7.29,0,0
2025-01-11,Paneer 200g,90,65,63.0,30,15,2,15,1,27.8,-2.0,945.0,-30.0,6.57,0,0
2025-01-12,Paneer 200g,90,65,90.0,0,30,4,6,1,27.8,25.0,540.0,150.0,7.86,0,0
2025-01-13,Paneer 200g,90,65,90.0,0,24,3,3,0,27.8,25.0,270.0,75.0,7.57,0,0
2025-01-14,Paneer 200g,90,65,72.0,20,21,2,13,0,27.8,7.0,936.0,91.0,7.43,0,0
2025-01-15,Paneer 200g,90,65,63.0,30,8,1,8,0,27.8,-2.0,504.0,-16.0,7.86,0,0
2025-01-16,Paneer 200g,90,65,90.0,0,28,4,5,0,27.8,25.0,450.0,125.0,8.29,0,0
2025-01-17,Paneer 200g,90,65,90.0,0,23,3,7,0,27.8,25.0,630.0,175.0,8.0,0,0
2025-01-18,Paneer 200g,90,65,81.0,10,16,2,8,1,27.8,16.0,648.0,128.0,8.14,0,0
2025-01-19,Paneer 200g,90,65,90.0,0,8,1,8,1,27.8,25.0,720.0,200.0,7.14,0,0
2025-01-20,Paneer 200g,90,65,90.0,0,22,4,8,0,27.8,25.0,720.0,200.0,7.43,0,0
2025-01-21,Paneer 200g,90,65,90.0,0,14,3,8,0,27.8,25.0,720.0,200.0,8.14,0,0
2025-01-22,Paneer 200g,90,65,72.0,20,6,2,6,0,27.8,7.0,432.0,42.0,7.43,0,0
2025-01-23,Paneer 200g,90,65,90.0,0,26,4,13,0,27.8,25.0,1170.0,325.0,7.14,0,0
2025-01-24,Paneer 200g,90,65,90.0,0,13,3,1,0,27.8,25.0,90.0,25.0,8.29,0,0
2025-01-25,Paneer 200g,90,65,63.0,30,12,2,12,1,27.8,-2.0,756.0,-24.0,7.43,0,0
2025-01-26,Paneer 200g,90,65,90.0,0,29,4,6,1,27.8,25.0,540.0,150.0,8.0,0,0
2025-01-27,Paneer 200g,90,65,90.0,0,23,3,14,0,27.8,25.0,1260.0,350.0,7.71,0,0
2025-01-28,Paneer 200g,90,65,72.0,20,9,2,9,0,27.8,7.0,648.0,63.0,8.57,0,0
2025-01-29,Paneer 200g,90,65,90.0,0,30,4,4,0,27.8,25.0,360.0,100.0,8.71,0,0
2025-01-30,Paneer 200g,90,65,90.0,0,26,3,4,0,27.8,25.0,360.0,100.0,8.43,0,0
2025-01-31,Paneer 200g,90,65,72.0,20,22,2,8,0,27.8,7.0,576.0,56.0,7.14,0,0
2025-02-01,Paneer 200g,90,65,63.0,30,14,1,11,1,27.8,-2.0,693.0,-22.0,8.14,3,195
2025-02-02,Paneer 200g,90,65,90.0,0,23,4,9,1,27.8,25.0,810.0,225.0,8.0,0,0
2025-02-03,Paneer 200g,90,65,90.0,0,14,3,10,0,27.8,25.0,900.0,250.0,8.43,0,0
2025-02-04,Paneer 200g,90,65,72.0,20,4,2,4,0,27.8,7.0,288.0,28.0,7.86,0,0
2025-02-05,Paneer 200g,90,65,90.0,0,23,4,9,0,27.8,25.0,810.0,225.0,7.14,0,0
2025-02-06,Paneer 200g,90,65,90.0,0,14,3,5,0,27.8,25.0,450.0,125.0,7.86,0,0
2025-02-07,Paneer 200g,90,65,63.0,30,9,2,9,0,27.8,-2.0,567.0,-18.0,8.0,0,0
2025-02-08,Paneer 200g,90,65,90.0,0,29,4,9,1,27.8,25.0,810.0,225.0,8.14,0,0
2025-02-09,Paneer 200g,90,65,90.0,0,20,3,7,1,27.8,25.0,630.0,175.0,7.86,0,0
2025-02-10,Paneer 200g,90,65,72.0,20,13,2,8,0,27.8,7.0,576.0,56.0,7.57,0,0
2025-02-11,Paneer 200g,90,65,85.5,5,5,1,5,0,27.8,20.5,427.5,102.5,7.29,0,0
2025-02-12,Paneer 200g,90,65,90.0,0,24,4,8,0,27.8,25.0,720.0,200.0,7.43,0,0
2025-02-13,Paneer 200g,90,65,90.0,0,16,3,6,0,27.8,25.0,540.0,150.0,7.29,0,0
2025-02-14,Paneer 200g,90,65,63.0,30,10,2,10,0,27.8,-2.0,630.0,-20.0,7.43,0,0
2025-02-15,Paneer 200g,90,65,90.0,0,22,4,6,1,27.8,25.0,540.0,150.0,7.57,0,0
2025-02-16,Paneer 200g,90,65,90.0,0,16,3,6,1,27.8,25.0,540.0,150.0,7.14,0,0
2025-02-17,Paneer 200g,90,65,85.5,5,10,2,7,0,27.8,20.5,598.5,143.5,7.0,0,0
2025-02-18,Paneer 200g,90,65,81.0,10,3,1,3,0,27.8,16.0,243.0,48.0,6.86,0,0
2025-02-19,Paneer 200g,90,65,90.0,0,29,4,4,0,27.8,25.0,360.0,100.0,6.57,0,0
2025-02-20,Paneer 200g,90,65,90.0,0,25,3,5,0,27.8,25.0,450.0,125.0,6.0,0,0
2025-02-21,Paneer 200g,90,65,81.0,10,20,2,9,0,27.8,16.0,729.0,144.0,5.86,0,0
2025-02-22,Paneer 200g,90,65,90.0,0,11,1,6,1,27.8,25.0,540.0,150.0,5.71,5,325
2025-02-23,Paneer 200g,90,65,90.0,0,23,4,17,1,27.8,25.0,1530.0,425.0,5.71,0,0
2025-02-24,Paneer 200g,90,65,90.0,0,6,3,6,0,27.8,25.0,540.0,150.0,7.29,0,0
2025-02-25,Paneer 200g,90,65,90.0,0,29,4,6,0,27.8,25.0,540.0,150.0,7.14,0,0
2025-02-26,Paneer 200g,90,65,90.0,0,23,3,5,0,27.8,25.0,450.0,125.0,7.57,0,0
2025-02-27,Paneer 200g,90,65,72.0,20,18,2,10,0,27.8,7.0,720.0,70.0,7.71,0,0
2025-02-28,Paneer 200g,90,65,72.0,20,8,1,8,0,27.8,7.0,576.0,56.0,8.43,0,0
2025-03-01,Paneer 200g,90,65,90.0,0,24,4,6,1,27.8,25.0,540.0,150.0,8.29,0,0
2025-03-02,Paneer 200g,90,65,90.0,0,18,3,12,1,27.8,25.0,1080.0,300.0,8.29,0,0
2025-03-03,Paneer 200g,90,65,63.0,30,6,2,6,0,27.8,-2.0,378.0,-12.0,7.57,0,0
2025-03-04,Paneer 200g,90,65,90.0,0,30,4,7,0,27.8,25.0,630.0,175.0,7.57,0,0
2025-03-05,Paneer 200g,90,65,90.0,0,23,3,2,0,27.8,25.0,180.0,50.0,7.71,0,0
2025-03-06,Paneer 200g,90,65,85.5,5,21,2,6,0,27.8,20.5,513.0,123.0,7.29,0,0
2025-03-07,Paneer 200g,90,65,85.5,5,15,1,3,0,27.8,20.5,256.5,61.5,6.71,12,780
2025-03-08,Paneer 200g,90,65,90.0,0,28,4,7,1,27.8,25.0,630.0,175.0,6.0,0,0
2025-03-09,Paneer 200g,90,65,90.0,0,21,3,8,1,27.8,25.0,720.0,200.0,6.14,0,0
2025-03-10,Paneer 200g,90,65,72.0,20,13,2,11,0,27.8,7.0,792.0,77.0,5.57,0,0
2025-03-11,Paneer 200g,90,65,81.0,10,2,1,2,0,27.8,16.0,162.0,32.0,6.29,0,0
2025-03-12,Paneer 200g,90,65,90.0,0,29,4,10,0,27.8,25.0,900.0,250.0,5.57,0,0
2025-03-13,Paneer 200g,90,65,90.0,0,19,3,5,0,27.8,25.0,450.0,125.0,6.71,0,0
2025-03-14,Paneer 200g,90,65,63.0,30,14,2,12,0,27.8,-2.0,756.0,-24.0,6.57,0,0
2025-03-15,Paneer 200g,90,65,90.0,0,2,1,2,1,27.8,25.0,180.0,50.0,7.86,0,0
2025-03-16,Paneer 200g,90,65,90.0,0,24,4,5,1,27.8,25.0,450.0,125.0,7.14,0,0
2025-03-17,Paneer 200g,90,65,90.0,0,19,3,2,0,27.8,25.0,180.0,50.0,6.71,0,0
2025-03-18,Paneer 200g,90,65,54.0,40,17,2,15,0,27.8,-11.0,810.0,-165.0,5.43,0,0
2025-03-19,Paneer 200g,90,65,54.0,40,2,1,2,0,27.8,-11.0,108.0,-22.0,7.29,0,0
2025-03-20,Paneer 200g,90,65,90.0,0,28,4,7,0,27.8,25.0,630.0,175.0,6.14,0,0
2025-03-21,Paneer 200g,90,65,90.0,0,21,3,10,0,27.8,25.0,900.0,250.0,6.43,0,0
2025-03-22,Paneer 200g,90,65,72.0,20,11,2,11,1,27.8,7.0,792.0,77.0,6.14,0,0
2025-03-23,Paneer 200g,90,65,90.0,0,25,4,9,1,27.8,25.0,810.0,225.0,7.43,0,0
2025-03-24,Paneer 200g,90,65,90.0,0,16,3,8,0,27.8,25.0,720.0,200.0,8.0,0,0
2025-03-25,Paneer 200g,90,65,72.0,20,8,2,8,0,27.8,7.0,576.0,56.0,8.86,0,0
2025-03-26,Paneer 200g,90,65,90.0,0,28,4,3,0,27.8,25.0,270.0,75.0,7.86,0,0
2025-03-27,Paneer 200g,90,65,90.0,0,25,3,5,0,27.8,25.0,450.0,125.0,8.0,0,0
2025-03-28,Paneer 200g,90,65,63.0,30,20,2,10,0,27.8,-2.0,630.0,-20.0,7.71,0,0
2025-03-29,Paneer 200g,90,65,54.0,40,10,1,10,1,27.8,-11.0,540.0,-110.0,7.71,0,0
2025-03-30,Paneer 200g,90,65,90.0,0,22,4,6,1,27.8,25.0,540.0,150.0,7.57,0,0
2025-03-31,Paneer 200g,90,65,90.0,0,16,3,4,0,27.8,25.0,360.0,100.0,7.14,0,0
2025-04-01,Paneer 200g,90,65,85.5,5,12,2,6,0,27.8,20.5,513.0,123.0,6.57,0,0
2025-04-02,Paneer 200g,90,65,85.5,5,6,1,4,0,27.8,20.5,342.0,82.0,6.29,2,130
2025-04-03,Paneer 200g,90,65,90.0,0,26,4,4,0,27.8,25.0,360.0,100.0,6.43,0,0
2025-04-04,Paneer 200g,90,65,90.0,0,22,3,7,0,27.8,25.0,630.0,175.0,6.29,0,0
2025-04-05,Paneer 200g,90,65,90.0,0,15,2,5,1,27.8,25.0,450.0,125.0,5.86,0,0
2025-04-06,Paneer 200g,90,65,63.0,30,10,1,10,1,27.8,-2.0,630.0,-20.0,5.14,0,0
2025-04-07,Paneer 200g,90,65,90.0,0,23,4,4,0,27.8,25.0,360.0,100.0,5.71,0,0
2025-04-08,Paneer 200g,90,65,90.0,0,19,3,4,0,27.8,25.0,360.0,100.0,5.71,0,0
2025-04-09,Paneer 200g,90,65,81.0,10,15,2,10,0,27.8,16.0,810.0,160.0,5.43,0,0
2025-04-10,Paneer 200g,90,65,72.0,20,5,1,5,0,27.8,7.0,360.0,35.0,6.29,0,0
2025-04-11,Paneer 200g,90,65,90.0,0,25,4,6,0,27.8,25.0,540.0,150.0,6.43,0,0
2025-04-12,Paneer 200g,90,65,90.0,0,19,3,8,1,27.8,25.0,720.0,200.0,6.29,0,0
2025-04-13,Paneer 200g,90,65,81.0,10,11,2,11,1,27.8,16.0,891.0,176.0,6.71,0,0
2025-04-14,Paneer 200g,90,65,90.0,0,26,4,10,0,27.8,25.0,900.0,250.0,6.86,0,0
2025-04-15,Paneer 200g,90,65,90.0,0,16,3,7,0,27.8,25.0,630.0,175.0,7.71,0,0
2025-04-16,Paneer 200g,90,65,85.5,5,9,2,5,0,27.8,20.5,427.5,102.5,8.14,0,0
2025-04-17,Paneer 200g,90,65,81.0,10,4,1,4,0,27.8,16.0,324.0,64.0,7.43,0,0
2025-04-18,Paneer 200g,90,65,90.0,0,29,4,8,0,27.8,25.0,720.0,200.0,7.29,0,0
2025-04-19,Paneer 200g,90,65,90.0,0,21,3,10,1,27.8,25.0,900.0,250.0,7.57,0,0
2025-04-20,Paneer 200g,90,65,63.0,30,11,2,11,1,27.8,-2.0,693.0,-22.0,7.86,0,0
2025-04-21,Paneer 200g,90,65,90.0,0,24,4,9,0,27.8,25.0,810.0,225.0,7.86,0,0
2025-04-22,Paneer 200g,90,65,90.0,0,15,3,9,0,27.8,25.0,810.0,225.0,7.71,0,0
2025-04-23,Paneer 200g,90,65,72.0,20,6,2,6,0,27.8,7.0,432.0,42.0,8.0,0,0
2025-04-24,Paneer 200g,90,65,90.0,0,29,4,4,0,27.8,25.0,360.0,100.0,8.14,0,0
2025-04-25,Paneer 200g,90,65,90.0,0,25,3,4,0,27.8,25.0,360.0,100.0,8.14,0,0
2025-04-26,Paneer 200g,90,65,85.5,5,21,2,6,1,27.8,20.5,513.0,123.0,7.57,0,0
2025-04-27,Paneer 200g,90,65,72.0,20,15,1,9,1,27.8,7.0,648.0,63.0,7.0,6,390
2025-04-28,Paneer 200g,90,65,90.0,0,24,4,4,0,27.8,25.0,360.0,100.0,6.71,0,0
2025-04-29,Paneer 200g,90,65,90.0,0,20,3,12,0,27.8,25.0,1080.0,300.0,6.0,0,0
2025-04-30,Paneer 200g,90,65,72.0,20,8,2,8,0,27.8,7.0,576.0,56.0,6.43,0,0
2025-05-01,Paneer 200g,90,65,90.0,0,23,4,3,0,27.8,25.0,270.0,75.0,6.71,0,0
2025-05-02,Paneer 200g,90,65,90.0,0,20,3,6,0,27.8,25.0,540.0,150.0,6.57,0,0
2025-05-03,Paneer 200g,90,65,85.5,5,14,2,7,1,27.8,20.5,598.5,143.5,6.86,0,0
2025-05-04,Paneer 200g,90,65,81.0,10,7,1,7,1,27.8,16.0,567.0,112.0,7.0,0,0
2025-05-05,Paneer 200g,90,65,90.0,0,25,4,5,0,27.8,25.0,450.0,125.0,6.71,0,0
2025-05-06,Paneer 200g,90,65,90.0,0,20,3,3,0,27.8,25.0,270.0,75.0,6.86,0,0
2025-05-07,Paneer 200g,90,65,81.0,10,17,2,8,0,27.8,16.0,648.0,128.0,5.57,0,0
2025-05-08,Paneer 200g,90,65,72.0,20,9,1,9,0,27.8,7.0,648.0,63.0,5.57,0,0
2025-05-09,Paneer 200g,90,65,90.0,0,23,4,11,0,27.8,25.0,990.0,275.0,6.43,0,0
2025-05-10,Paneer 200g,90,65,90.0,0,12,3,6,1,27.8,25.0,540.0,150.0,7.14,0,0
2025-05-11,Paneer 200g,90,65,90.0,0,6,2,6,1,27.8,25.0,540.0,150.0,7.0,0,0
2025-05-12,Paneer 200g,90,65,90.0,0,29,4,11,0,27.8,25.0,990.0,275.0,6.86,0,0
2025-05-13,Paneer 200g,90,65,90.0,0,18,3,4,0,27.8,25.0,360.0,100.0,7.71,0,0
2025-05-14,Paneer 200g,90,65,81.0,10,14,2,8,0,27.8,16.0,648.0,128.0,7.86,0,0
2025-05-15,Paneer 200g,90,65,90.0,0,6,1,6,0,27.8,25.0,540.0,150.0,7.86,0,0
2025-05-16,Paneer 200g,90,65,90.0,0,28,4,4,0,27.8,25.0,360.0,100.0,7.43,0,0
2025-05-17,Paneer 200g,90,65,90.0,0,24,3,9,1,27.8,25.0,810.0,225.0,6.43,0,0
2025-05-18,Paneer 200g,90,65,72.0,20,15,2,15,1,27.8,7.0,1080.0,105.0,6.86,0,0
2025-05-19,Paneer 200g,90,65,90.0,0,30,4,5,0,27.8,25.0,450.0,125.0,8.14,0,0
2025-05-20,Paneer 200g,90,65,90.0,0,25,3,5,0,27.8,25.0,450.0,125.0,7.29,0,0
2025-05-21,Paneer 200g,90,65,54.0,40,20,2,6,0,27.8,-11.0,324.0,-66.0,7.43,0,0
2025-05-22,Paneer 200g,90,65,63.0,30,14,1,6,0,27.8,-2.0,378.0,-12.0,7.14,8,520
2025-05-23,Paneer 200g,90,65,90.0,0,22,4,5,0,27.8,25.0,450.0,125.0,7.14,0,0
2025-05-24,Paneer 200g,90,65,90.0,0,17,3,9,1,27.8,25.0,810.0,225.0,7.29,0,0
2025-05-25,Paneer 200g,90,65,63.0,30,8,2,8,1,27.8,-2.0,504.0,-16.0,7.29,0,0
2025-05-26,Paneer 200g,90,65,90.0,0,29,4,7,0,27.8,25.0,630.0,175.0,6.29,0,0
2025-05-27,Paneer 200g,90,65,90.0,0,22,3,3,0,27.8,25.0,270.0,75.0,6.57,0,0
2025-05-28,Paneer 200g,90,65,72.0,20,19,2,7,0,27.8,7.0,504.0,49.0,6.29,0,0
2025-05-29,Paneer 200g,90,65,85.5,5,12,1,6,0,27.8,20.5,513.0,123.0,6.43,6,390
2025-05-30,Paneer 200g,90,65,90.0,0,26,4,8,0,27.8,25.0,720.0,200.0,6.43,0,0
2025-05-31,Paneer 200g,90,65,90.0,0,18,3,9,1,27.8,25.0,810.0,225.0,6.86,0,0
2025-06-01,Paneer 200g,90,65,81.0,10,9,2,9,1,27.8,16.0,729.0,144.0,6.86,0,0
2025-06-02,Paneer 200g,90,65,90.0,0,30,4,4,0,27.8,25.0,360.0,100.0,7.0,0,0
2025-06-03,Paneer 200g,90,65,90.0,0,26,3,5,0,27.8,25.0,450.0,125.0,6.57,0,0
2025-06-04,Paneer 200g,90,65,90.0,0,21,2,5,0,27.8,25.0,450.0,125.0,6.86,0,0
2025-06-05,Paneer 200g,90,65,81.0,10,16,1,4,0,27.8,16.0,324.0,64.0,6.57,12,780
2025-06-06,Paneer 200g,90,65,90.0,0,30,4,7,0,27.8,25.0,630.0,175.0,6.29,0,0
2025-06-07,Paneer 200g,90,65,90.0,0,23,3,5,1,27.8,25.0,450.0,125.0,6.14,0,0
2025-06-08,Paneer 200g,90,65,81.0,10,18,2,10,1,27.8,16.0,810.0,160.0,5.57,0,0
2025-06-09,Paneer 200g,90,65,90.0,0,8,1,8,0,27.8,25.0,720.0,200.0,5.71,0,0
2025-06-10,Paneer 200g,90,65,90.0,0,30,4,5,0,27.8,25.0,450.0,125.0,6.29,0,0
2025-06-11,Paneer 200g,90,65,90.0,0,25,3,7,0,27.8,25.0,630.0,175.0,6.29,0,0
2025-06-12,Paneer 200g,90,65,72.0,20,18,2,13,0,27.8,7.0,936.0,91.0,6.57,0,0
2025-06-13,Paneer 200g,90,65,85.5,5,5,1,5,0,27.8,20.5,427.5,102.5,7.86,0,0
2025-06-14,Paneer 200g,90,65,90.0,0,27,4,9,1,27.8,25.0,810.0,225.0,7.57,0,0
2025-06-15,Paneer 200g,90,65,90.0,0,18,3,4,1,27.8,25.0,360.0,100.0,8.14,0,0
2025-06-16,Paneer 200g,90,65,81.0,10,14,2,8,0,27.8,16.0,648.0,128.0,7.29,0,0
2025-06-17,Paneer 200g,90,65,81.0,10,6,1,6,0,27.8,16.0,486.0,96.0,7.29,0,0
2025-06-18,Paneer 200g,90,65,90.0,0,28,4,7,0,27.8,25.0,630.0,175.0,7.43,0,0
2025-06-19,Paneer 200g,90,65,90.0,0,21,3,4,0,27.8,25.0,360.0,100.0,7.43,0,0
2025-06-20,Paneer 200g,90,65,90.0,0,17,2,8,0,27.8,25.0,720.0,200.0,6.14,0,0
2025-06-21,Paneer 200g,90,65,72.0,20,9,1,9,1,27.8,7.0,648.0,63.0,6.57,0,0
2025-06-22,Paneer 200g,90,65,90.0,0,29,4,5,1,27.8,25.0,450.0,125.0,6.57,0,0
2025-06-23,Paneer 200g,90,65,90.0,0,24,3,4,0,27.8,25.0,360.0,100.0,6.71,0,0
2025-06-24,Paneer 200g,90,65,72.0,20,20,2,11,0,27.8,7.0,792.0,77.0,6.14,0,0
2025-06-25,Paneer 200g,90,65,63.0,30,9,1,8,0,27.8,-2.0,504.0,-16.0,6.86,1,65
2025-06-26,Paneer 200g,90,65,90.0,0,30,4,4,0,27.8,25.0,360.0,100.0,7.0,0,0
2025-06-27,Paneer 200g,90,65,90.0,0,26,3,13,0,27.8,25.0,1170.0,325.0,7.0,0,0
2025-06-28,Paneer 200g,90,65,85.5,5,13,2,13,1,27.8,20.5,1111.5,266.5,7.71,0,0
2025-06-29,Paneer 200g,90,65,90.0,0,31,4,7,1,27.8,25.0,630.0,175.0,8.29,0,0
2025-01-01,Potatoes 1kg,30,20,30.0,0,643,20,29,0,33.3,10.0,870.0,290.0,29.0,0,0
2025-01-02,Potatoes 1kg,30,20,30.0,0,614,19,23,0,33.3,10.0,690.0,230.0,29.0,0,0
2025-01-03,Potatoes 1kg,30,20,30.0,0,591,18,40,0,33.3,10.0,1200.0,400.0,26.0,0,0
2025-01-04,Potatoes 1kg,30,20,30.0,0,551,17,46,1,33.3,10.0,1380.0,460.0,30.67,0,0
2025-01-05,Potatoes 1kg,30,20,30.0,0,505,16,39,1,33.3,10.0,1170.0,390.0,34.5,0,0
2025-01-06,Potatoes 1kg,30,20,30.0,0,466,15,30,0,33.3,10.0,900.0,300.0,35.4,0,0
2025-01-07,Potatoes 1kg,30,20,30.0,0,436,14,35,0,33.3,10.0,1050.0,350.0,34.5,0,0
2025-01-08,Potatoes 1kg,30,20,30.0,0,401,13,52,0,33.3,10.0,1560.0,520.0,34.57,0,0
2025-01-09,Potatoes 1kg,30,20,30.0,0,349,12,15,0,33.3,10.0,450.0,150.0,37.86,0,0
2025-01-10,Potatoes 1kg,30,20,30.0,0,334,11,35,0,33.3,10.0,1050.0,350.0,36.71,0,0
2025-01-11,Potatoes 1kg,30,20,30.0,0,299,10,43,1,33.3,10.0,1290.0,430.0,36.0,0,0
2025-01-12,Potatoes 1kg,30,20,30.0,0,256,9,38,1,33.3,10.0,1140.0,380.0,35.57,0,0
2025-01-13,Potatoes 1kg,30,20,30.0,0,218,8,42,0,33.3,10.0,1260.0,420.0,35.43,0,0
2025-01-14,Potatoes 1kg,30,20,30.0,0,176,7,32,0,33.3,10.0,960.0,320.0,37.14,0,0
2025-01-15,Potatoes 1kg,30,20,30.0,0,144,6,41,0,33.3,10.0,1230.0,410.0,36.71,0,0
2025-01-16,Potatoes 1kg,30,20,30.0,0,103,5,39,0,33.3,10.0,1170.0,390.0,35.14,0,0
2025-01-17,Potatoes 1kg,30,20,30.0,0,64,4,44,0,33.3,10.0,1320.0,440.0,38.57,0,0
2025-01-18,Potatoes 1kg,30,20,30.0,0,20,3,20,1,33.3,10.0,600.0,200.0,39.86,0,0
2025-01-19,Potatoes 1kg,30,20,30.0,0,868,20,34,1,33.3,10.0,1020.0,340.0,36.57,0,0
2025-01-20,Potatoes 1kg,30,20,30.0,0,834,19,36,0,33.3,10.0,1080.0,360.0,36.0,0,0
2025-01-21,Potatoes 1kg,30,20,30.0,0,798,18,34,0,33.3,10.0,1020.0,340.0,35.14,0,0
2025-01-22,Potatoes 1kg,30,20,30.0,0,764,17,33,0,33.3,10.0,990.0,330.0,35.43,0,0
2025-01-23,Potatoes 1kg,30,20,30.0,0,731,16,39,0,33.3,10.0,1170.0,390.0,34.29,0,0
2025-01-24,Potatoes 1kg,30,20,30.0,0,692,15,30,0,33.3,10.0,900.0,300.0,34.29,0,0
2025-01-25,Potatoes 1kg,30,20,30.0,0,662,14,32,1,33.3,10.0,960.0,320.0,32.29,0,0
2025-01-26,Potatoes 1kg,30,20,30.0,0,630,13,42,1,33.3,10.0,1260.0,420.0,34.0,0,0
2025-01-27,Potatoes 1kg,30,20,30.0,0,588,12,33,0,33.3,10.0,990.0,330.0,35.14,0,0
2025-01-28,Potatoes 1kg,30,20,30.0,0,555,11,33,0,33.3,10.0,990.0,330.0,34.71,0,0
2025-01-29,Potatoes 1kg,30,20,30.0,0,522,10,46,0,33.3,10.0,1380.0,460.0,34.57,0,0
2025-01-30,Potatoes 1kg,30,20,30.0,0,476,9,34,0,33.3,10.0,1020.0,340.0,36.43,0,0
2025-01-31,Potatoes 1kg,30,20,30.0,0,442,8,42,0,33.3,10.0,1260.0,420.0,35.71,0,0
2025-02-01,Potatoes 1kg,30,20,30.0,0,400,7,53,1,33.3,10.0,1590.0,530.0,37.43,0,0
2025-02-02,Potatoes 1kg,30,20,30.0,0,347,6,47,1,33.3,10.0,1410.0,470.0,40.43,0,0
